DNR Parameter,Parameter Type,Description,Result,Units,Present/Absent,Analysis Method,Start Date/Time,Analysis Date/Time,Result Depth,Header/Labslip Depth,Lab ID,Sample/Labslip ID,Lab Method,Result Comments,Lab Comments,LOD,Lower Bound,LOQ,Upper Bound,ID No,ID Point No,Second ID No,Fieldwork Event Field No,Sample/Labslip Field No,Project #,Sample Description,Location Description,Monitoring Location Latitude,Monitoring Location Longitude,Monitoring Station Latitude,Monitoring Station Longitude,Received,Reported,Station ID,Station Name,WBIC,Official Waterbody Name,Station Type,Watershed,County,WMU,Lab Account Code
400,DNR_STORET,PH FIELD,7.9,SU,,,6/23/1993 3:15,,,53 Feet,113133790,ID108651,,,,,,,,703055,,,SURFACE,BOTTOM,,WISC. LAKE MGMT. PLAN GRANT PROG.,LONG LAKE NEAR SAXEVILLE - E. BASIN,44.21,-89.11,44.21839,-89.1125,6/24/1993,7/13/1993,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,WR133
400,DNR_STORET,PH FIELD,6.8,SU,,,8/22/2002 13:00,,,"0 to 2 Meters, 2 to 0 Meters",113133790,IN004809,FIELD TESTS,,,,,,,703055,,191100,LO2,LO2,,DEEP SPOT - INTEGRATED SAMPLE 0-2M,LONG LAKE - SAXEVILLE,44.21,-89.11,44.21839,-89.1125,8/23/2002,9/23/2002,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,FH024
400,DNR_STORET,PH FIELD,6.8,SU,,,8/22/2002 13:00,,,"0 to 2 Meters, 2 to 0 Meters",113133790,IN004809,VOLUME FIELD FILT FOR CHLOROPHYLL A (SM 10200H),,,,,,,703055,,191100,LO2,LO2,,DEEP SPOT - INTEGRATED SAMPLE 0-2M,LONG LAKE - SAXEVILLE,44.21,-89.11,44.21839,-89.1125,8/23/2002,9/23/2002,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,FH024
400,DNR_STORET,PH FIELD,6.8,SU,,,8/22/2002 13:00,,,"0 to 2 Meters, 2 to 0 Meters",113133790,IN004809,FIELD TESTS,,,,,,,703055,,191100,LO2,LO2,,DEEP SPOT - INTEGRATED SAMPLE 0-2M,LONG LAKE - SAXEVILLE,44.21,-89.11,44.21839,-89.1125,8/23/2002,9/23/2002,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,FH024
400,DNR_STORET,PH FIELD,9,SU,,,8/17/2006 0:00,8/17/2006 0:00,,,113133790,IR004364,FIELD TESTS,,,,,,,703055,,191100,LONG,LONG,,GRAB,LONG LAKE - EAST BASIN,44.21839,-89.1125,44.21839,-89.1125,8/18/2006,9/26/2006,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,WT069
400,DNR_STORET,PH FIELD,8.9,SU,,,9/6/2006 10:30,9/6/2006 10:30,,,113133790,IR006204,FIELD TESTS,,,,,,,703055,,191100,LONG,LONG,,GRAB,LONG LAKE - EAST BASIN,44.21839,-89.1125,44.21839,-89.1125,9/7/2006,9/26/2006,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,WT069
400,DNR_STORET,PH FIELD,8.3,SU,,,8/25/1993 10:20,,,1 Feet,113133790,IE005953,,,,,,,,703055,,,SURFACE,SURFACE,,,LONG LAKE EAST BASIN - WISC. LAKE MGMT. PLAN GRANT PROG.,44.21,-89.11,44.21839,-89.1125,8/26/1993,9/27/1993,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,WR176
400,DNR_STORET,PH FIELD,7.3,SU,,,8/25/1993 10:20,,,48 Feet,113133790,IE005954,,,,,,,,703055,,,SURFACE,BOTTOM,,,LONG LAKE - EAST BASIN - WISC. LAKE MGMT. PLAN GRANT PROG.,44.21,-89.11,44.21839,-89.1125,8/26/1993,9/27/1993,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,WR176
400,DNR_STORET,PH FIELD,8,SU,,,7/27/1993 11:10,,,1 Feet,113133790,IE002944,,,,,,,,703055,,,SURFACE,SURFACE,,WI LAKE MGMT. PLAN. GRANT PROG.,LONG LAKE NEAR SAXEVILLE - E. BASIN,44.21,-89.11,44.21839,-89.1125,7/28/1993,8/24/1993,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,WR176
400,DNR_STORET,PH FIELD,7,SU,,,7/27/1993 11:10,,,54 Feet,113133790,IE002945,,,,,,,,703055,,,SURFACE,BOTTOM,,WI LAKE MGMT. PLAN. GRANT PROG.,LONG LAKE NEAR SAXEVILLE - E. BASIN,44.21,-89.11,44.21839,-89.1125,7/28/1993,8/24/1993,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,WR176
400,DNR_STORET,PH FIELD,8.5,SU,,,5/4/1994 11:00,,,1 Feet,113133790,IE024927,,,,,,,,703055,,,SURFACE,SURFACE,,WISCONSIN LAKE PLANNING GRANT PROG.,LONG LAKE NEAR SAXEVILLE - EAST BASIN,44.21,-89.11,44.21839,-89.1125,5/5/1994,6/21/1994,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,WR204
400,DNR_STORET,PH FIELD,8.1,SU,,,5/4/1994 11:00,,,60 Feet,113133790,IE024928,,,,,,,,703055,,,SURFACE,BOTTOM,,WISCONSIN LAKE PLANNING GRANT PROG.,LONG LAKE NEAR SAXEVILLE - EAST BASIN,44.21,-89.11,44.21839,-89.1125,5/5/1994,6/21/1994,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,WR204
403,DNR_STORET,PH LAB,8.16,SU,,,4/25/2011 0:00,5/18/2011 0:00,,1 Feet,750040280,0147-11-01,,,,,,,,703055,,191100,,,,hand,LONG LAKE-EAST BASIN -,0,0,44.21839,-89.1125,4/27/2011,1/23/2015,703055,Long Lake - East Basin,191100,Long Lake,LAKE,,NA,,
403,DNR_STORET,PH LAB,8.73,SU,,,8/21/2008 10:00,8/27/2008 0:00,,0 to 1 Feet,113133790,IT005096,CONDUCTIVITY PH & ALK (SM2510B/EPA 150.1/SM2320B),,,,1,,12,2538978,,191100,LL082108A,LL082108A,LPL1223,EAST BASIN - DEEP POINT,LONG LAKE,44.21839,-89.1125,44.21839,-89.1125,8/22/2008,9/15/2008,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,LM015
403,DNR_STORET,PH LAB,8.68,SU,,,8/22/2002 13:00,8/28/2002 0:00,,"0 to 2 Meters, 2 to 0 Meters",113133790,IN004809,CONDUCTIVITY PH & ALK (SM2510B/EPA 150.1/SM2320B),,,,1,,12,703055,,191100,LO2,LO2,,DEEP SPOT - INTEGRATED SAMPLE 0-2M,LONG LAKE - SAXEVILLE,44.21,-89.11,44.21839,-89.1125,8/23/2002,9/23/2002,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,FH024
403,DNR_STORET,PH LAB,8.64,SU,,,9/6/2006 10:30,9/14/2006 0:00,,0 to 1 Feet,113133790,IR006204,CONDUCTIVITY PH & ALK (SM2510B/EPA 150.1/SM2320B),,,,1,,12,703055,,191100,LONG,LONG,,GRAB,LONG LAKE - EAST BASIN,44.21839,-89.1125,44.21839,-89.1125,9/7/2006,9/26/2006,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,WT069
403,DNR_STORET,PH LAB,8.76,SU,,,8/17/2006 0:00,8/24/2006 0:00,,0 to 1 Feet,113133790,IR004364,CONDUCTIVITY PH & ALK (SM2510B/EPA 150.1/SM2320B),,,,1,,12,703055,,191100,LONG,LONG,,GRAB,LONG LAKE - EAST BASIN,44.21839,-89.1125,44.21839,-89.1125,8/18/2006,9/26/2006,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,WT069
403,DNR_STORET,PH LAB,8.26,SU,,,5/4/1994 11:00,,,1 Feet,113133790,IE024927,,,,,,,,703055,,,SURFACE,SURFACE,,WISCONSIN LAKE PLANNING GRANT PROG.,LONG LAKE NEAR SAXEVILLE - EAST BASIN,44.21,-89.11,44.21839,-89.1125,5/5/1994,6/21/1994,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,WR204
403,DNR_STORET,PH LAB,8.04,SU,,,5/4/1994 11:00,,,60 Feet,113133790,IE024928,,,,,,,,703055,,,SURFACE,BOTTOM,,WISCONSIN LAKE PLANNING GRANT PROG.,LONG LAKE NEAR SAXEVILLE - EAST BASIN,44.21,-89.11,44.21839,-89.1125,5/5/1994,6/21/1994,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,WR204
410,DNR_STORET,ALKALINITY TOTAL CACO3,148,MG/L,,,4/25/2011 0:00,5/11/2011 0:00,,1 Feet,750040280,0147-11-01,2320B,,,4,,13.33333,,703055,,191100,,,,hand,LONG LAKE-EAST BASIN -,0,0,44.21839,-89.1125,4/27/2011,1/23/2015,703055,Long Lake - East Basin,191100,Long Lake,LAKE,,NA,,
410,DNR_STORET,ALKALINITY TOTAL CACO3,115,MG/L,,,8/21/2008 10:00,8/27/2008 0:00,,0 to 1 Feet,113133790,IT005096,CONDUCTIVITY PH & ALK (SM2510B/EPA 150.1/SM2320B),,,2.5,,8,99999999,2538978,,191100,LL082108A,LL082108A,LPL1223,EAST BASIN - DEEP POINT,LONG LAKE,44.21839,-89.1125,44.21839,-89.1125,8/22/2008,9/15/2008,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,LM015
410,DNR_STORET,ALKALINITY TOTAL CACO3,110,MG/L,,,8/22/2002 13:00,8/28/2002 0:00,,"0 to 2 Meters, 2 to 0 Meters",113133790,IN004809,CONDUCTIVITY PH & ALK (SM2510B/EPA 150.1/SM2320B),,,,1,,,703055,,191100,LO2,LO2,,DEEP SPOT - INTEGRATED SAMPLE 0-2M,LONG LAKE - SAXEVILLE,44.21,-89.11,44.21839,-89.1125,8/23/2002,9/23/2002,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,FH024
410,DNR_STORET,ALKALINITY TOTAL CACO3,115,MG/L,,,9/6/2006 10:30,9/14/2006 0:00,,0 to 1 Feet,113133790,IR006204,CONDUCTIVITY PH & ALK (SM2510B/EPA 150.1/SM2320B),,,2.5,,8,99999999,703055,,191100,LONG,LONG,,GRAB,LONG LAKE - EAST BASIN,44.21839,-89.1125,44.21839,-89.1125,9/7/2006,9/26/2006,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,WT069
410,DNR_STORET,ALKALINITY TOTAL CACO3,113,MG/L,,,8/17/2006 0:00,8/24/2006 0:00,,0 to 1 Feet,113133790,IR004364,CONDUCTIVITY PH & ALK (SM2510B/EPA 150.1/SM2320B),,,2.5,,8,99999999,703055,,191100,LONG,LONG,,GRAB,LONG LAKE - EAST BASIN,44.21839,-89.1125,44.21839,-89.1125,8/18/2006,9/26/2006,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,WT069
410,DNR_STORET,ALKALINITY TOTAL CACO3,134,MG/L,,,5/4/1994 11:00,,,1 Feet,113133790,IE024927,,,,,,,,703055,,,SURFACE,SURFACE,,WISCONSIN LAKE PLANNING GRANT PROG.,LONG LAKE NEAR SAXEVILLE - EAST BASIN,44.21,-89.11,44.21839,-89.1125,5/5/1994,6/21/1994,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,WR204
410,DNR_STORET,ALKALINITY TOTAL CACO3,137,MG/L,,,5/4/1994 11:00,,,60 Feet,113133790,IE024928,,,,,,,,703055,,,SURFACE,BOTTOM,,WISCONSIN LAKE PLANNING GRANT PROG.,LONG LAKE NEAR SAXEVILLE - EAST BASIN,44.21,-89.11,44.21839,-89.1125,5/5/1994,6/21/1994,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,WR204
99717,DNR_STORET,"CHLOROPHYLL A, FLUORESCENCE (WELSCHMAYER 1994)",0.44,UG/L,,,7/21/2008 0:00,8/1/2008 0:00,,0 to 1 Feet,113133790,IT002364,"CHLOROPHYLL A, FLUORESCENCE (EPA 445.0)",,,0.26,,0.87,9999999,2509868,,191100,LL072108A,LL072108A,LPL1223,DEEP POINT,LONG LAKE - EAST BASIN,44.21839,-89.1125,44.21839,-89.1125,7/22/2008,8/7/2008,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,LM015
99717,DNR_STORET,"CHLOROPHYLL A, FLUORESCENCE (WELSCHMAYER 1994)",2.12,UG/L,,,8/21/2008 10:00,9/3/2008 0:00,,0 to 1 Feet,113133790,IT005096,"CHLOROPHYLL A, FLUORESCENCE (EPA 445.0)",,,0.26,,0.87,9999999,2538978,,191100,LL082108A,LL082108A,LPL1223,EAST BASIN - DEEP POINT,LONG LAKE,44.21839,-89.1125,44.21839,-89.1125,8/22/2008,9/15/2008,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,LM015
99717,DNR_STORET,"CHLOROPHYLL A, FLUORESCENCE (WELSCHMAYER 1994)",3.19,UG/L,,,8/22/2002 13:00,8/28/2002 0:00,,"0 to 2 Meters, 2 to 0 Meters",113133790,IN004809,"CHLOROPHYLL A, FLUORESCENCE, FF (WELSCHMEYER 1994)",,,0.26,,0.87,,703055,,191100,LO2,LO2,,DEEP SPOT - INTEGRATED SAMPLE 0-2M,LONG LAKE - SAXEVILLE,44.21,-89.11,44.21839,-89.1125,8/23/2002,9/23/2002,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,FH024
99717,DNR_STORET,"CHLOROPHYLL A, FLUORESCENCE (WELSCHMAYER 1994)",2.41,UG/L,,,9/6/2006 10:30,9/19/2006 0:00,,0 to 1 Feet,113133790,IR006204,"CHLOROPHYLL A, FLUORESCENCE (EPA 445.0)",,,0.26,,0.87,9999999,703055,,191100,LONG,LONG,,GRAB,LONG LAKE - EAST BASIN,44.21839,-89.1125,44.21839,-89.1125,9/7/2006,9/26/2006,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,WT069
99717,DNR_STORET,"CHLOROPHYLL A, FLUORESCENCE (WELSCHMAYER 1994)",*2.11,UG/L,,,8/17/2006 0:00,8/23/2006 0:00,,0 to 1 Feet,113133790,IR004364,"CHLOROPHYLL A, FLUORESCENCE (EPA 445.0)",,FILTERED 5 DAYS PASSED HOLDING TIME,0.26,,0.87,9999999,703055,,191100,LONG,LONG,,GRAB,LONG LAKE - EAST BASIN,44.21839,-89.1125,44.21839,-89.1125,8/18/2006,9/26/2006,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,WT069
49701,DNR_STORET,SECCHI DEPTH - FEET,20,FEET,,,11/7/2004 0:00,11/7/2004 0:00,,,750040280,8740:S,,,,,,,,703055,,191100,,,,,LONG LAKE-EAST BASIN -,0,0,44.21839,-89.1125,,1/23/2015,703055,Long Lake - East Basin,191100,Long Lake,LAKE,,NA,,
49701,DNR_STORET,SECCHI DEPTH - FEET,10,FEET,,,8/17/2006 0:00,8/17/2006 0:00,,,113133790,IR004364,FIELD TESTS,,,,,,,703055,,191100,LONG,LONG,,GRAB,LONG LAKE - EAST BASIN,44.21839,-89.1125,44.21839,-89.1125,8/18/2006,9/26/2006,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,WT069
49701,DNR_STORET,SECCHI DEPTH - FEET,11.5,FEET,,,9/6/2006 10:30,9/6/2006 10:30,,,113133790,IR006204,FIELD TESTS,,,,,,,703055,,191100,LONG,LONG,,GRAB,LONG LAKE - EAST BASIN,44.21839,-89.1125,44.21839,-89.1125,9/7/2006,9/26/2006,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,WT069
49701,DNR_STORET,SECCHI DEPTH - FEET,11,FEET,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",9/24/2005 12:00,9/24/2005 12:00,,,,,CLMN Secchi: field only,,,,,,,LksCollId:828382,,,,,,,,44.21839,-89.1125,44.21839,-89.1125,,,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,
49701,DNR_STORET,SECCHI DEPTH - FEET,12,FEET,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",9/22/2006 14:00,9/22/2006 14:00,,,,,CLMN Secchi: field only,,,,,,,LksCollId:827457,,,,,,,,44.21839,-89.1125,44.21839,-89.1125,,,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,
49701,DNR_STORET,SECCHI DEPTH - FEET,11,FEET,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",7/4/2006 10:00,7/4/2006 10:00,,,,,CLMN Secchi: field only,,,,,,,LksCollId:827451,,,,,,,,44.21839,-89.1125,44.21839,-89.1125,,,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,
49701,DNR_STORET,SECCHI DEPTH - FEET,14,FEET,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",9/5/2005 17:00,9/5/2005 17:00,,,,,CLMN Secchi: field only,,,,,,,LksCollId:828381,,,,,,,,44.21839,-89.1125,44.21839,-89.1125,,,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,
49701,DNR_STORET,SECCHI DEPTH - FEET,15,FEET,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",8/27/2005 15:00,8/27/2005 15:00,,,,,CLMN Secchi: field only,,,,,,,LksCollId:828380,,,,,,,,44.21839,-89.1125,44.21839,-89.1125,,,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,
49701,DNR_STORET,SECCHI DEPTH - FEET,16,FEET,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",8/6/2005 11:30,8/6/2005 11:30,,,,,CLMN Secchi: field only,,,,,,,LksCollId:828379,,,,,,,,44.21839,-89.1125,44.21839,-89.1125,,,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,
49701,DNR_STORET,SECCHI DEPTH - FEET,12,FEET,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",7/24/2005 13:45,7/24/2005 13:45,,,,,CLMN Secchi: field only,,,,,,,LksCollId:828378,,,,,,,,44.21839,-89.1125,44.21839,-89.1125,,,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,
49701,DNR_STORET,SECCHI DEPTH - FEET,10,FEET,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",7/4/2005 13:00,7/4/2005 13:00,,,,,CLMN Secchi: field only,,,,,,,LksCollId:828377,,,,,,,,44.21839,-89.1125,44.21839,-89.1125,,,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,
49701,DNR_STORET,SECCHI DEPTH - FEET,8,FEET,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",6/25/2005 15:00,6/25/2005 15:00,,,,,CLMN Secchi: field only,,,,,,,LksCollId:828376,,,,,,,,44.21839,-89.1125,44.21839,-89.1125,,,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,
49701,DNR_STORET,SECCHI DEPTH - FEET,7,FEET,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",5/30/2005 13:30,5/30/2005 13:30,,,,,CLMN Secchi: field only,,,,,,,LksCollId:828375,,,,,,,,44.21839,-89.1125,44.21839,-89.1125,,,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,
49701,DNR_STORET,SECCHI DEPTH - FEET,12,FEET,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",10/5/2006 10:00,10/5/2006 10:00,,,,,CLMN Secchi: field only,,,,,,,LksCollId:827458,,,,,,,,44.21839,-89.1125,44.21839,-89.1125,,,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,
49701,DNR_STORET,SECCHI DEPTH - FEET,11,FEET,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",9/4/2006 14:30,9/4/2006 14:30,,,,,CLMN Secchi: field only,,,,,,,LksCollId:827455,,,,,,,,44.21839,-89.1125,44.21839,-89.1125,,,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,
49701,DNR_STORET,SECCHI DEPTH - FEET,8,FEET,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",8/20/2006 13:30,8/20/2006 13:30,,,,,CLMN Secchi: field only,,,,,,,LksCollId:827454,,,,,,,,44.21839,-89.1125,44.21839,-89.1125,,,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,
49701,DNR_STORET,SECCHI DEPTH - FEET,10,FEET,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",7/29/2006 14:30,7/29/2006 14:30,,,,,CLMN Secchi: field only,,,,,,,LksCollId:827453,,,,,,,,44.21839,-89.1125,44.21839,-89.1125,,,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,
49701,DNR_STORET,SECCHI DEPTH - FEET,10,FEET,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",7/23/2006 13:00,7/23/2006 13:00,,,,,CLMN Secchi: field only,,,,,,,LksCollId:827452,,,,,,,,44.21839,-89.1125,44.21839,-89.1125,,,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,
49701,DNR_STORET,SECCHI DEPTH - FEET,15,FEET,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",6/4/2006 14:00,6/4/2006 14:00,,,,,CLMN Secchi: field only,,,,,,,LksCollId:827450,,,,,,,,44.21839,-89.1125,44.21839,-89.1125,,,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,
49701,DNR_STORET,SECCHI DEPTH - FEET,10.25,FEET,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",10/3/1988 10:45,10/3/1988 10:45,,,,,WLSH Secchi Field Only,,,,,,,WLSH:53224,,,53224,53224,,,,44.21,-89.11,44.21839,-89.1125,,,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,
49701,DNR_STORET,SECCHI DEPTH - FEET,9.5,FEET,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",8/17/1990 13:30,8/17/1990 13:30,,,,,WLSH Secchi Field Only,,,,,,,WLSH:53236,,,53236,53236,,,,44.21,-89.11,44.21839,-89.1125,,,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,
49701,DNR_STORET,SECCHI DEPTH - FEET,10,FEET,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",7/5/1999 1:00,7/5/1999 1:00,,,,,WLSH Secchi Field Only,,,,,,,WLSH:53283,,,53283,53283,,,,44.21,-89.11,44.21839,-89.1125,,,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,
49701,DNR_STORET,SECCHI DEPTH - FEET,15,FEET,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",9/7/2004 10:45,9/7/2004 10:45,,,,,WLSH Secchi Field Only,,,,,,,WLSH:801970,,,801970,801970,,,,44.21,-89.11,44.21839,-89.1125,,,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,
49701,DNR_STORET,SECCHI DEPTH - FEET,20,FEET,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",6/19/2000 11:30,6/19/2000 11:30,,,,,WLSH Secchi Field Only,,,,,,,WLSH:163207,,,163207,163207,,,,44.21,-89.11,44.21839,-89.1125,,,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,
49701,DNR_STORET,SECCHI DEPTH - FEET,16,FEET,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",6/28/1993 10:45,6/28/1993 10:45,,,,,WLSH Secchi Field Only,,,,,,,WLSH:152986,,,152986,152986,,,,44.21,-89.11,44.21839,-89.1125,,,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,
49701,DNR_STORET,SECCHI DEPTH - FEET,11.1,FEET,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",11/11/1988 11:30,11/11/1988 11:30,,,,,WLSH Secchi Field Only,,,,,,,WLSH:53225,,,53225,53225,,,,44.21,-89.11,44.21839,-89.1125,,,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,
49701,DNR_STORET,SECCHI DEPTH - FEET,7.75,FEET,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",7/20/1990 11:45,7/20/1990 11:45,,,,,WLSH Secchi Field Only,,,,,,,WLSH:53232,,,53232,53232,,,,44.21,-89.11,44.21839,-89.1125,,,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,
49701,DNR_STORET,SECCHI DEPTH - FEET,10.25,FEET,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",6/25/1991 10:00,6/25/1991 10:00,,,,,WLSH Secchi Field Only,,,,,,,WLSH:53238,,,53238,53238,,,,44.21,-89.11,44.21839,-89.1125,,,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,
49701,DNR_STORET,SECCHI DEPTH - FEET,13.25,FEET,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",6/15/1987 13:00,6/15/1987 13:00,,,,,WLSH Secchi Field Only,,,,,,,WLSH:53209,,,53209,53209,,,,44.21,-89.11,44.21839,-89.1125,,,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,
49701,DNR_STORET,SECCHI DEPTH - FEET,14,FEET,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",6/11/1989 14:00,6/11/1989 14:00,,,,,WLSH Secchi Field Only,,,,,,,WLSH:53215,,,53215,53215,,,,44.21,-89.11,44.21839,-89.1125,,,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,
49701,DNR_STORET,SECCHI DEPTH - FEET,13,FEET,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",5/21/1988 11:30,5/21/1988 11:30,,,,,WLSH Secchi Field Only,,,,,,,WLSH:53285,,,53285,53285,,,,44.21,-89.11,44.21839,-89.1125,,,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,
