DNR Parameter,Parameter Type,Description,Result,Units,Present/Absent,Analysis Method,Start Date/Time,Analysis Date/Time,Result Depth,Header/Labslip Depth,Lab ID,Lab Method,Result Comments,Lab Comments,LOD,Lower Bound,LOQ,Upper Bound,ID No,ID Point No,Second ID No,Fieldwork Event Field No,Sample/Labslip Field No,Project #,Sample Description,Location Description,Monitoring Location Latitude,Monitoring Location Longitude,Monitoring Station Latitude,Monitoring Station Longitude,Received,Reported,Station ID,Station Name,WBIC,Official Waterbody Name,Station Type,Watershed,County,WMU,Lab Account Code
90002,SWIMS,USER PERCEPTION OF WATER QUALITY,"1-Beautiful, could not be nicer",ORDINAL SCALE,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",4/13/2002,4/13/2002 15:00,,,,WLSH Secchi Field Only,,,,,,,WLSH:770196,,,770196,770196,,,,43.03,-88.53,43.03333,-88.535286,,,683123,Golden Lake - Deep Hole,775900,Golden Lake,LAKE-DEEPEST SPOT,Bark River,Waukesha,Lower Rock,
90002,SWIMS,USER PERCEPTION OF WATER QUALITY,2-Very minor aesthetic problems,ORDINAL SCALE,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",7/15/2000,7/15/2000 15:00,,,,WLSH Secchi Field Only,,,,,,,WLSH:176480,,,176480,176480,,,,43.03,-88.53,43.03333,-88.535286,,,683123,Golden Lake - Deep Hole,775900,Golden Lake,LAKE-DEEPEST SPOT,Bark River,Waukesha,Lower Rock,
90002,SWIMS,USER PERCEPTION OF WATER QUALITY,2-Very minor aesthetic problems,ORDINAL SCALE,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",8/10/1991,8/10/1991 13:20,,,,WLSH Secchi Field Only,,,,,,,WLSH:47420,,,47420,47420,,,,43.03,-88.53,43.03333,-88.535286,,,683123,Golden Lake - Deep Hole,775900,Golden Lake,LAKE-DEEPEST SPOT,Bark River,Waukesha,Lower Rock,
90002,SWIMS,USER PERCEPTION OF WATER QUALITY,"1-Beautiful, could not be nicer",ORDINAL SCALE,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",6/20/2004,6/20/2004 12:00,,,,WLSH Secchi Field Only,,,,,,,WLSH:801901,,,801901,801901,,,,43.03,-88.53,43.03333,-88.535286,,,683123,Golden Lake - Deep Hole,775900,Golden Lake,LAKE-DEEPEST SPOT,Bark River,Waukesha,Lower Rock,
90002,SWIMS,USER PERCEPTION OF WATER QUALITY,"1-Beautiful, could not be nicer",ORDINAL SCALE,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",5/11/2003,5/11/2003 15:00,,,,WLSH Secchi Field Only,,,,,,,WLSH:785589,,,785589,785589,,,,43.03,-88.53,43.03333,-88.535286,,,683123,Golden Lake - Deep Hole,775900,Golden Lake,LAKE-DEEPEST SPOT,Bark River,Waukesha,Lower Rock,
90002,SWIMS,USER PERCEPTION OF WATER QUALITY,2-Very minor aesthetic problems,ORDINAL SCALE,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",8/21/1992,8/21/1992 14:30,,,,WLSH Secchi Field Only,,,,,,,WLSH:47431,,,47431,47431,,,,43.03,-88.53,43.03333,-88.535286,,,683123,Golden Lake - Deep Hole,775900,Golden Lake,LAKE-DEEPEST SPOT,Bark River,Waukesha,Lower Rock,
90002,SWIMS,USER PERCEPTION OF WATER QUALITY,2-Very minor aesthetic problems,ORDINAL SCALE,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",8/1/1991,8/1/1991 16:00,,,,WLSH Secchi Field Only,,,,,,,WLSH:47419,,,47419,47419,,,,43.03,-88.53,43.03333,-88.535286,,,683123,Golden Lake - Deep Hole,775900,Golden Lake,LAKE-DEEPEST SPOT,Bark River,Waukesha,Lower Rock,
90002,SWIMS,USER PERCEPTION OF WATER QUALITY,2-Very minor aesthetic problems,ORDINAL SCALE,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",8/19/1989,8/19/1989 14:00,,,,WLSH Secchi Field Only,,,,,,,WLSH:47395,,,47395,47395,,,,43.03,-88.53,43.03333,-88.535286,,,683123,Golden Lake - Deep Hole,775900,Golden Lake,LAKE-DEEPEST SPOT,Bark River,Waukesha,Lower Rock,
90002,SWIMS,USER PERCEPTION OF WATER QUALITY,2-Very minor aesthetic problems,ORDINAL SCALE,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",7/4/1999,7/4/1999 13:00,,,,WLSH Secchi Field Only,,,,,,,WLSH:47502,,,47502,47502,,,,43.03,-88.53,43.03333,-88.535286,,,683123,Golden Lake - Deep Hole,775900,Golden Lake,LAKE-DEEPEST SPOT,Bark River,Waukesha,Lower Rock,
90002,SWIMS,USER PERCEPTION OF WATER QUALITY,2-Very minor aesthetic problems,ORDINAL SCALE,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",7/23/2000,7/23/2000 14:00,,,,WLSH Secchi Field Only,,,,,,,WLSH:176479,,,176479,176479,,,,43.03,-88.53,43.03333,-88.535286,,,683123,Golden Lake - Deep Hole,775900,Golden Lake,LAKE-DEEPEST SPOT,Bark River,Waukesha,Lower Rock,
90002,SWIMS,USER PERCEPTION OF WATER QUALITY,4-Would not swim but boating OK (algae),,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",8/11/2003,8/11/2003 12:40,,,,,,,,,,,683123,,,GOLD1,GOLD1,,DEEP SPOT @ 42FT,,43.03,-88.53,43.03333,-88.535286,,,683123,Golden Lake - Deep Hole,775900,Golden Lake,LAKE-DEEPEST SPOT,Bark River,Waukesha,Lower Rock,FH024
90002,SWIMS,USER PERCEPTION OF WATER QUALITY,3-Enjoyment somewhat impaired (algae),,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",4/15/2004,4/15/2004 13:20,,,,,,,,,,,683123,,,GOLD1,GOLD1,,DEEP SPOT @ 47FT,,43.03,-88.53,43.03333,-88.535286,,,683123,Golden Lake - Deep Hole,775900,Golden Lake,LAKE-DEEPEST SPOT,Bark River,Waukesha,Lower Rock,FH024
90002,SWIMS,USER PERCEPTION OF WATER QUALITY,"1-Beautiful, could not be nicer",ORDINAL SCALE,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",9/18/2005,9/18/2005 13:00,,,,WLSH Secchi Field Only,,,,,,,WLSH:813536,,,813536,813536,,,,43.03,-88.53,43.03333,-88.535286,,,683123,Golden Lake - Deep Hole,775900,Golden Lake,LAKE-DEEPEST SPOT,Bark River,Waukesha,Lower Rock,
90002,SWIMS,USER PERCEPTION OF WATER QUALITY,"1-Beautiful, could not be nicer",ORDINAL SCALE,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",7/31/2005,7/31/2005 14:00,,,,WLSH Secchi Field Only,,,,,,,WLSH:813533,,,813533,813533,,,,43.03,-88.53,43.03333,-88.535286,,,683123,Golden Lake - Deep Hole,775900,Golden Lake,LAKE-DEEPEST SPOT,Bark River,Waukesha,Lower Rock,
90002,SWIMS,USER PERCEPTION OF WATER QUALITY,"1-Beautiful, could not be nicer",ORDINAL SCALE,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",7/2/2005,7/2/2005 13:15,,,,WLSH Secchi Field Only,,,,,,,WLSH:813531,,,813531,813531,,,,43.03,-88.53,43.03333,-88.535286,,,683123,Golden Lake - Deep Hole,775900,Golden Lake,LAKE-DEEPEST SPOT,Bark River,Waukesha,Lower Rock,
90002,SWIMS,USER PERCEPTION OF WATER QUALITY,"1-Beautiful, could not be nicer",ORDINAL SCALE,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",5/29/2005,5/29/2005 15:30,,,,WLSH Secchi Field Only,,,,,,,WLSH:813529,,,813529,813529,,,,43.03,-88.53,43.03333,-88.535286,,,683123,Golden Lake - Deep Hole,775900,Golden Lake,LAKE-DEEPEST SPOT,Bark River,Waukesha,Lower Rock,
90002,SWIMS,USER PERCEPTION OF WATER QUALITY,"1-Beautiful, could not be nicer",ORDINAL SCALE,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",9/12/2004,9/12/2004 11:00,,,,WLSH Secchi Field Only,,,,,,,WLSH:801907,,,801907,801907,,,,43.03,-88.53,43.03333,-88.535286,,,683123,Golden Lake - Deep Hole,775900,Golden Lake,LAKE-DEEPEST SPOT,Bark River,Waukesha,Lower Rock,
90002,SWIMS,USER PERCEPTION OF WATER QUALITY,"1-Beautiful, could not be nicer",ORDINAL SCALE,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",6/6/2004,6/6/2004 12:30,,,,WLSH Secchi Field Only,,,,,,,WLSH:801900,,,801900,801900,,,,43.03,-88.53,43.03333,-88.535286,,,683123,Golden Lake - Deep Hole,775900,Golden Lake,LAKE-DEEPEST SPOT,Bark River,Waukesha,Lower Rock,
90002,SWIMS,USER PERCEPTION OF WATER QUALITY,"1-Beautiful, could not be nicer",ORDINAL SCALE,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",9/2/2003,9/2/2003 16:00,,,,WLSH Secchi Field Only,,,,,,,WLSH:785598,,,785598,785598,,,,43.03,-88.53,43.03333,-88.535286,,,683123,Golden Lake - Deep Hole,775900,Golden Lake,LAKE-DEEPEST SPOT,Bark River,Waukesha,Lower Rock,
90002,SWIMS,USER PERCEPTION OF WATER QUALITY,"1-Beautiful, could not be nicer",ORDINAL SCALE,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",7/27/2003,7/27/2003 13:00,,,,WLSH Secchi Field Only,,,,,,,WLSH:785595,,,785595,785595,,,,43.03,-88.53,43.03333,-88.535286,,,683123,Golden Lake - Deep Hole,775900,Golden Lake,LAKE-DEEPEST SPOT,Bark River,Waukesha,Lower Rock,
90002,SWIMS,USER PERCEPTION OF WATER QUALITY,2-Very minor aesthetic problems,ORDINAL SCALE,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",8/3/1996,8/3/1996 15:00,,,,WLSH Secchi Field Only,,,,,,,WLSH:47472,,,47472,47472,,,,43.03,-88.53,43.03333,-88.535286,,,683123,Golden Lake - Deep Hole,775900,Golden Lake,LAKE-DEEPEST SPOT,Bark River,Waukesha,Lower Rock,
90002,SWIMS,USER PERCEPTION OF WATER QUALITY,2-Very minor aesthetic problems,ORDINAL SCALE,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",6/30/1996,6/30/1996 14:00,,,,WLSH Secchi Field Only,,,,,,,WLSH:47469,,,47469,47469,,,,43.03,-88.53,43.03333,-88.535286,,,683123,Golden Lake - Deep Hole,775900,Golden Lake,LAKE-DEEPEST SPOT,Bark River,Waukesha,Lower Rock,
90002,SWIMS,USER PERCEPTION OF WATER QUALITY,2-Very minor aesthetic problems,ORDINAL SCALE,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",8/13/1995,8/13/1995 15:20,,,,WLSH Secchi Field Only,,,,,,,WLSH:47466,,,47466,47466,,,,43.03,-88.53,43.03333,-88.535286,,,683123,Golden Lake - Deep Hole,775900,Golden Lake,LAKE-DEEPEST SPOT,Bark River,Waukesha,Lower Rock,
90002,SWIMS,USER PERCEPTION OF WATER QUALITY,"1-Beautiful, could not be nicer",ORDINAL SCALE,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",6/10/1995,6/10/1995 13:30,,,,WLSH Secchi Field Only,,,,,,,WLSH:47460,,,47460,47460,,,,43.03,-88.53,43.03333,-88.535286,,,683123,Golden Lake - Deep Hole,775900,Golden Lake,LAKE-DEEPEST SPOT,Bark River,Waukesha,Lower Rock,
90002,SWIMS,USER PERCEPTION OF WATER QUALITY,"1-Beautiful, could not be nicer",ORDINAL SCALE,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",3/26/1995,3/26/1995 16:00,,,,WLSH Secchi Field Only,,,,,,,WLSH:47456,,,47456,47456,,,,43.03,-88.53,43.03333,-88.535286,,,683123,Golden Lake - Deep Hole,775900,Golden Lake,LAKE-DEEPEST SPOT,Bark River,Waukesha,Lower Rock,
90002,SWIMS,USER PERCEPTION OF WATER QUALITY,2-Very minor aesthetic problems,ORDINAL SCALE,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",8/6/1994,8/6/1994 15:00,,,,WLSH Secchi Field Only,,,,,,,WLSH:47453,,,47453,47453,,,,43.03,-88.53,43.03333,-88.535286,,,683123,Golden Lake - Deep Hole,775900,Golden Lake,LAKE-DEEPEST SPOT,Bark River,Waukesha,Lower Rock,
90002,SWIMS,USER PERCEPTION OF WATER QUALITY,"1-Beautiful, could not be nicer",ORDINAL SCALE,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",5/21/1994,5/21/1994 15:00,,,,WLSH Secchi Field Only,,,,,,,WLSH:47447,,,47447,47447,,,,43.03,-88.53,43.03333,-88.535286,,,683123,Golden Lake - Deep Hole,775900,Golden Lake,LAKE-DEEPEST SPOT,Bark River,Waukesha,Lower Rock,
90002,SWIMS,USER PERCEPTION OF WATER QUALITY,2-Very minor aesthetic problems,ORDINAL SCALE,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",8/8/1993,8/8/1993 10:30,,,,WLSH Secchi Field Only,,,,,,,WLSH:47442,,,47442,47442,,,,43.03,-88.53,43.03333,-88.535286,,,683123,Golden Lake - Deep Hole,775900,Golden Lake,LAKE-DEEPEST SPOT,Bark River,Waukesha,Lower Rock,
90002,SWIMS,USER PERCEPTION OF WATER QUALITY,2-Very minor aesthetic problems,ORDINAL SCALE,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",6/26/1993,6/26/1993 12:00,,,,WLSH Secchi Field Only,,,,,,,WLSH:47439,,,47439,47439,,,,43.03,-88.53,43.03333,-88.535286,,,683123,Golden Lake - Deep Hole,775900,Golden Lake,LAKE-DEEPEST SPOT,Bark River,Waukesha,Lower Rock,
90002,SWIMS,USER PERCEPTION OF WATER QUALITY,2-Very minor aesthetic problems,ORDINAL SCALE,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",10/11/1992,10/11/1992 15:45,,,,WLSH Secchi Field Only,,,,,,,WLSH:47434,,,47434,47434,,,,43.03,-88.53,43.03333,-88.535286,,,683123,Golden Lake - Deep Hole,775900,Golden Lake,LAKE-DEEPEST SPOT,Bark River,Waukesha,Lower Rock,
90002,SWIMS,USER PERCEPTION OF WATER QUALITY,2-Very minor aesthetic problems,ORDINAL SCALE,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",8/8/1992,8/8/1992 15:20,,,,WLSH Secchi Field Only,,,,,,,WLSH:47430,,,47430,47430,,,,43.03,-88.53,43.03333,-88.535286,,,683123,Golden Lake - Deep Hole,775900,Golden Lake,LAKE-DEEPEST SPOT,Bark River,Waukesha,Lower Rock,
90002,SWIMS,USER PERCEPTION OF WATER QUALITY,3-Enjoyment somewhat impaired (algae),ORDINAL SCALE,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",7/4/1992,7/4/1992 12:30,,,,WLSH Secchi Field Only,,,,,,,WLSH:47427,,,47427,47427,,,,43.03,-88.53,43.03333,-88.535286,,,683123,Golden Lake - Deep Hole,775900,Golden Lake,LAKE-DEEPEST SPOT,Bark River,Waukesha,Lower Rock,
90002,SWIMS,USER PERCEPTION OF WATER QUALITY,2-Very minor aesthetic problems,ORDINAL SCALE,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",9/28/1991,9/28/1991 10:15,,,,WLSH Secchi Field Only,,,,,,,WLSH:47422,,,47422,47422,,,,43.03,-88.53,43.03333,-88.535286,,,683123,Golden Lake - Deep Hole,775900,Golden Lake,LAKE-DEEPEST SPOT,Bark River,Waukesha,Lower Rock,
90002,SWIMS,USER PERCEPTION OF WATER QUALITY,2-Very minor aesthetic problems,ORDINAL SCALE,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",6/29/1991,6/29/1991 13:30,,,,WLSH Secchi Field Only,,,,,,,WLSH:47417,,,47417,47417,,,,43.03,-88.53,43.03333,-88.535286,,,683123,Golden Lake - Deep Hole,775900,Golden Lake,LAKE-DEEPEST SPOT,Bark River,Waukesha,Lower Rock,
90002,SWIMS,USER PERCEPTION OF WATER QUALITY,2-Very minor aesthetic problems,ORDINAL SCALE,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",10/28/1990,10/28/1990 14:00,,,,WLSH Secchi Field Only,,,,,,,WLSH:47414,,,47414,47414,,,,43.03,-88.53,43.03333,-88.535286,,,683123,Golden Lake - Deep Hole,775900,Golden Lake,LAKE-DEEPEST SPOT,Bark River,Waukesha,Lower Rock,
90002,SWIMS,USER PERCEPTION OF WATER QUALITY,2-Very minor aesthetic problems,ORDINAL SCALE,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",6/24/1990,6/24/1990 14:00,,,,WLSH Secchi Field Only,,,,,,,WLSH:47408,,,47408,47408,,,,43.03,-88.53,43.03333,-88.535286,,,683123,Golden Lake - Deep Hole,775900,Golden Lake,LAKE-DEEPEST SPOT,Bark River,Waukesha,Lower Rock,
90002,SWIMS,USER PERCEPTION OF WATER QUALITY,2-Very minor aesthetic problems,ORDINAL SCALE,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",5/5/1990,5/5/1990 14:20,,,,WLSH Secchi Field Only,,,,,,,WLSH:47405,,,47405,47405,,,,43.03,-88.53,43.03333,-88.535286,,,683123,Golden Lake - Deep Hole,775900,Golden Lake,LAKE-DEEPEST SPOT,Bark River,Waukesha,Lower Rock,
90002,SWIMS,USER PERCEPTION OF WATER QUALITY,2-Very minor aesthetic problems,ORDINAL SCALE,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",11/13/1989,11/13/1989 11:00,,,,WLSH Secchi Field Only,,,,,,,WLSH:47402,,,47402,47402,,,,43.03,-88.53,43.03333,-88.535286,,,683123,Golden Lake - Deep Hole,775900,Golden Lake,LAKE-DEEPEST SPOT,Bark River,Waukesha,Lower Rock,
90002,SWIMS,USER PERCEPTION OF WATER QUALITY,2-Very minor aesthetic problems,ORDINAL SCALE,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",8/27/1989,8/27/1989 14:15,,,,WLSH Secchi Field Only,,,,,,,WLSH:47396,,,47396,47396,,,,43.03,-88.53,43.03333,-88.535286,,,683123,Golden Lake - Deep Hole,775900,Golden Lake,LAKE-DEEPEST SPOT,Bark River,Waukesha,Lower Rock,
90002,SWIMS,USER PERCEPTION OF WATER QUALITY,2-Very minor aesthetic problems,ORDINAL SCALE,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",7/22/1989,7/22/1989 16:00,,,,WLSH Secchi Field Only,,,,,,,WLSH:47391,,,47391,47391,,,,43.03,-88.53,43.03333,-88.535286,,,683123,Golden Lake - Deep Hole,775900,Golden Lake,LAKE-DEEPEST SPOT,Bark River,Waukesha,Lower Rock,
90002,SWIMS,USER PERCEPTION OF WATER QUALITY,2-Very minor aesthetic problems,ORDINAL SCALE,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",10/9/1999,10/9/1999 15:00,,,,WLSH Secchi Field Only,,,,,,,WLSH:47507,,,47507,47507,,,,43.03,-88.53,43.03333,-88.535286,,,683123,Golden Lake - Deep Hole,775900,Golden Lake,LAKE-DEEPEST SPOT,Bark River,Waukesha,Lower Rock,
90002,SWIMS,USER PERCEPTION OF WATER QUALITY,2-Very minor aesthetic problems,ORDINAL SCALE,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",8/15/1999,8/15/1999 14:00,,,,WLSH Secchi Field Only,,,,,,,WLSH:47504,,,47504,47504,,,,43.03,-88.53,43.03333,-88.535286,,,683123,Golden Lake - Deep Hole,775900,Golden Lake,LAKE-DEEPEST SPOT,Bark River,Waukesha,Lower Rock,
90002,SWIMS,USER PERCEPTION OF WATER QUALITY,"1-Beautiful, could not be nicer",ORDINAL SCALE,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",6/20/1999,6/20/1999 11:00,,,,WLSH Secchi Field Only,,,,,,,WLSH:47501,,,47501,47501,,,,43.03,-88.53,43.03333,-88.535286,,,683123,Golden Lake - Deep Hole,775900,Golden Lake,LAKE-DEEPEST SPOT,Bark River,Waukesha,Lower Rock,
90002,SWIMS,USER PERCEPTION OF WATER QUALITY,2-Very minor aesthetic problems,ORDINAL SCALE,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",5/1/1999,5/1/1999 11:00,,,,WLSH Secchi Field Only,,,,,,,WLSH:47498,,,47498,47498,,,,43.03,-88.53,43.03333,-88.535286,,,683123,Golden Lake - Deep Hole,775900,Golden Lake,LAKE-DEEPEST SPOT,Bark River,Waukesha,Lower Rock,
90002,SWIMS,USER PERCEPTION OF WATER QUALITY,2-Very minor aesthetic problems,ORDINAL SCALE,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",9/13/1998,9/13/1998 1:00,,,,WLSH Secchi Field Only,,,,,,,WLSH:47494,,,47494,47494,,,,43.03,-88.53,43.03333,-88.535286,,,683123,Golden Lake - Deep Hole,775900,Golden Lake,LAKE-DEEPEST SPOT,Bark River,Waukesha,Lower Rock,
90002,SWIMS,USER PERCEPTION OF WATER QUALITY,2-Very minor aesthetic problems,ORDINAL SCALE,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",8/8/1998,8/8/1998 1:00,,,,WLSH Secchi Field Only,,,,,,,WLSH:47492,,,47492,47492,,,,43.03,-88.53,43.03333,-88.535286,,,683123,Golden Lake - Deep Hole,775900,Golden Lake,LAKE-DEEPEST SPOT,Bark River,Waukesha,Lower Rock,
90002,SWIMS,USER PERCEPTION OF WATER QUALITY,2-Very minor aesthetic problems,ORDINAL SCALE,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",6/20/1998,6/20/1998 2:00,,,,WLSH Secchi Field Only,,,,,,,WLSH:47488,,,47488,47488,,,,43.03,-88.53,43.03333,-88.535286,,,683123,Golden Lake - Deep Hole,775900,Golden Lake,LAKE-DEEPEST SPOT,Bark River,Waukesha,Lower Rock,
90002,SWIMS,USER PERCEPTION OF WATER QUALITY,2-Very minor aesthetic problems,ORDINAL SCALE,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",4/19/1998,4/19/1998 11:00,,,,WLSH Secchi Field Only,,,,,,,WLSH:47485,,,47485,47485,,,,43.03,-88.53,43.03333,-88.535286,,,683123,Golden Lake - Deep Hole,775900,Golden Lake,LAKE-DEEPEST SPOT,Bark River,Waukesha,Lower Rock,
90002,SWIMS,USER PERCEPTION OF WATER QUALITY,2-Very minor aesthetic problems,ORDINAL SCALE,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",8/10/1997,8/10/1997 16:00,,,,WLSH Secchi Field Only,,,,,,,WLSH:47482,,,47482,47482,,,,43.03,-88.53,43.03333,-88.535286,,,683123,Golden Lake - Deep Hole,775900,Golden Lake,LAKE-DEEPEST SPOT,Bark River,Waukesha,Lower Rock,
90002,SWIMS,USER PERCEPTION OF WATER QUALITY,"1-Beautiful, could not be nicer",ORDINAL SCALE,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",6/1/1997,6/1/1997 14:00,,,,WLSH Secchi Field Only,,,,,,,WLSH:47479,,,47479,47479,,,,43.03,-88.53,43.03333,-88.535286,,,683123,Golden Lake - Deep Hole,775900,Golden Lake,LAKE-DEEPEST SPOT,Bark River,Waukesha,Lower Rock,
90002,SWIMS,USER PERCEPTION OF WATER QUALITY,"1-Beautiful, could not be nicer",ORDINAL SCALE,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",6/1/1997,6/1/1997 14:00,,,,WLSH Secchi Field Only,,,,,,,WLSH:47479,,,47479,47479,,,,43.03,-88.53,43.03333,-88.535286,,,683123,Golden Lake - Deep Hole,775900,Golden Lake,LAKE-DEEPEST SPOT,Bark River,Waukesha,Lower Rock,
90002,SWIMS,USER PERCEPTION OF WATER QUALITY,2-Very minor aesthetic problems,ORDINAL SCALE,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",9/21/1996,9/21/1996 13:30,,,,WLSH Secchi Field Only,,,,,,,WLSH:47475,,,47475,47475,,,,43.03,-88.53,43.03333,-88.535286,,,683123,Golden Lake - Deep Hole,775900,Golden Lake,LAKE-DEEPEST SPOT,Bark River,Waukesha,Lower Rock,
90002,SWIMS,USER PERCEPTION OF WATER QUALITY,"1-Beautiful, could not be nicer",ORDINAL SCALE,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",4/30/2000,4/30/2000 15:00,,,,WLSH Secchi Field Only,,,,,,,WLSH:176485,,,176485,176485,,,,43.03,-88.53,43.03333,-88.535286,,,683123,Golden Lake - Deep Hole,775900,Golden Lake,LAKE-DEEPEST SPOT,Bark River,Waukesha,Lower Rock,
90002,SWIMS,USER PERCEPTION OF WATER QUALITY,"1-Beautiful, could not be nicer",ORDINAL SCALE,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",6/25/2000,6/25/2000 13:00,,,,WLSH Secchi Field Only,,,,,,,WLSH:176482,,,176482,176482,,,,43.03,-88.53,43.03333,-88.535286,,,683123,Golden Lake - Deep Hole,775900,Golden Lake,LAKE-DEEPEST SPOT,Bark River,Waukesha,Lower Rock,
90002,SWIMS,USER PERCEPTION OF WATER QUALITY,2-Very minor aesthetic problems,ORDINAL SCALE,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",8/6/2000,8/6/2000 14:00,,,,WLSH Secchi Field Only,,,,,,,WLSH:176478,,,176478,176478,,,,43.03,-88.53,43.03333,-88.535286,,,683123,Golden Lake - Deep Hole,775900,Golden Lake,LAKE-DEEPEST SPOT,Bark River,Waukesha,Lower Rock,
90002,SWIMS,USER PERCEPTION OF WATER QUALITY,2-Very minor aesthetic problems,ORDINAL SCALE,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",9/3/2000,9/3/2000 15:00,,,,WLSH Secchi Field Only,,,,,,,WLSH:176475,,,176475,176475,,,,43.03,-88.53,43.03333,-88.535286,,,683123,Golden Lake - Deep Hole,775900,Golden Lake,LAKE-DEEPEST SPOT,Bark River,Waukesha,Lower Rock,
90002,SWIMS,USER PERCEPTION OF WATER QUALITY,"1-Beautiful, could not be nicer",ORDINAL SCALE,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",9/9/2001,9/9/2001 11:00,,,,WLSH Secchi Field Only,,,,,,,WLSH:242033,,,242033,242033,,,,43.03,-88.53,43.03333,-88.535286,,,683123,Golden Lake - Deep Hole,775900,Golden Lake,LAKE-DEEPEST SPOT,Bark River,Waukesha,Lower Rock,
90002,SWIMS,USER PERCEPTION OF WATER QUALITY,2-Very minor aesthetic problems,ORDINAL SCALE,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",8/4/2001,8/4/2001 15:00,,,,WLSH Secchi Field Only,,,,,,,WLSH:242030,,,242030,242030,,,,43.03,-88.53,43.03333,-88.535286,,,683123,Golden Lake - Deep Hole,775900,Golden Lake,LAKE-DEEPEST SPOT,Bark River,Waukesha,Lower Rock,
90002,SWIMS,USER PERCEPTION OF WATER QUALITY,"1-Beautiful, could not be nicer",ORDINAL SCALE,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",5/28/2001,5/28/2001 13:30,,,,WLSH Secchi Field Only,,,,,,,WLSH:242025,,,242025,242025,,,,43.03,-88.53,43.03333,-88.535286,,,683123,Golden Lake - Deep Hole,775900,Golden Lake,LAKE-DEEPEST SPOT,Bark River,Waukesha,Lower Rock,
